generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
64,0.66706,0.0,0.08594570523578003,0.0,0.025898687223032485,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7353534069.139999,314.9519543221814,6481818.08691149,0.0,7353534069.139999,0.0,314.9519543221814,0.0,0
65,0.67488,0.0,0.08032640239156713,0.0,0.025574854401821338,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7353534069.139999,314.9519543221814,6481818.08691149,0.0,7353534069.139999,0.0,314.9519543221814,0.0,0
66,0.67488,0.0,0.08032640239156713,0.0,0.025574854401821338,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7353534069.139999,314.9519543221814,6481818.08691149,0.0,7353534069.139999,0.0,314.9519543221814,0.0,0
67,0.67488,0.0,0.08032640239156713,0.0,0.025574854401821338,0.0,1.0,0.0,1.0,0.0,6481818.08691149,7353534069.139999,314.9519543221814,6481818.08691149,0.0,7353534069.139999,0.0,314.9519543221814,0.0,0
68,0.67488,0.0,0.08032640239156713,0.0,0.025574854401821338,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7336894425.379999,314.9519543221814,6474197.369557649,0.0,7336894425.379999,0.0,314.9519543221814,0.0,0
69,0.67488,0.0,0.08032640239156713,0.0,0.025574854401821338,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7319254781.359999,314.9519543221814,6474197.369557649,0.0,7319254781.359999,0.0,314.9519543221814,0.0,0
70,0.69284,0.0,0.06700041394454148,0.0,0.025833044453883763,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7319254781.359999,314.9519543221814,6474197.369557649,0.0,7319254781.359999,0.0,314.9519543221814,0.0,0
71,0.69284,0.0,0.06700041394454148,0.0,0.025833044453883763,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7319254781.359999,314.9519543221814,6474197.369557649,0.0,7319254781.359999,0.0,314.9519543221814,0.0,0
72,0.69284,0.0,0.06700041394454148,0.0,0.025833044453883763,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7319254781.359999,314.9519543221814,6474197.369557649,0.0,7319254781.359999,0.0,314.9519543221814,0.0,0
73,0.69284,0.0,0.06700041394454148,0.0,0.025833044453883763,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7287592905.69,314.9519543221814,6474197.369557649,0.0,7287592905.69,0.0,314.9519543221814,0.0,0
74,0.69284,0.0,0.06700041394454148,0.0,0.025833044453883763,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7287592905.69,314.9519543221814,6474197.369557649,0.0,7287592905.69,0.0,314.9519543221814,0.0,0
75,0.70158,0.0,0.06379070938370406,0.0,0.021861277626471016,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7287592905.69,314.9519543221814,6474197.369557649,0.0,7287592905.69,0.0,314.9519543221814,0.0,0
76,0.70158,0.0,0.06379070938370406,0.0,0.021861277626471016,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7272699991.069999,314.9519543221814,6474197.369557649,0.0,7272699991.069999,0.0,314.9519543221814,0.0,0
77,0.70158,0.0,0.06379070938370406,0.0,0.021861277626471016,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
78,0.70158,0.0,0.06379070938370406,0.0,0.021861277626471016,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
79,0.70158,0.0,0.06379070938370406,0.0,0.021861277626471016,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
80,0.71004,0.0,0.05916802055990837,0.0,0.02238379132903359,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
81,0.71004,0.0,0.05916802055990837,0.0,0.02238379132903359,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
